ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0061448	connective tissue development	1/35	274/18903	0.40040640712716424	0.45376299672116643	0.37899051281414825	STC1	1
GO:0110053	regulation of actin filament organization	1/35	278/18903	0.40490012948027865	0.45779459726209537	0.382357773625429	CSF3	1
GO:1903532	positive regulation of secretion by cell	1/35	278/18903	0.40490012948027865	0.45779459726209537	0.382357773625429	FGA	1
GO:0044843	cell cycle G1/S phase transition	1/35	280/18903	0.4071347048578049	0.45978953966620456	0.3840239831890806	MUC1	1
GO:0045165	cell fate commitment	1/35	282/18903	0.40936112835788785	0.4617706845836382	0.38567866885900687	GLI2	1
GO:0006874	cellular calcium ion homeostasis	1/35	284/18903	0.41157942884754395	0.46373811222684097	0.3873218976299953	STC1	1
GO:0006260	DNA replication	1/35	286/18903	0.41378963509465516	0.46569190232747154	0.38895373609527284	GLI2	1
GO:0046879	hormone secretion	1/35	291/18903	0.419279926299848	0.47132846887500157	0.3936614916015513	FGA	1
GO:0015850	organic hydroxy compound transport	1/35	292/18903	0.4203719745794261	0.4720135374726506	0.3942336724559003	NPC1L1	1
GO:0002366	leukocyte activation involved in immune response	1/35	293/18903	0.4214620278215795	0.4726947972586064	0.39480267212644343	IL21	1
GO:0002263	cell activation involved in immune response	1/35	297/18903	0.42580236107837066	0.47701570347611283	0.3984115659212825	IL21	1
GO:0097193	intrinsic apoptotic signaling pathway	1/35	298/18903	0.4268824920770947	0.47767857809084513	0.39896520998654167	MUC1	1
GO:0009914	hormone transport	1/35	300/18903	0.429036835868706	0.47954060054810793	0.4005204025673575	FGA	1
GO:0051054	positive regulation of DNA metabolic process	1/35	301/18903	0.4301110556582344	0.4801924799472069	0.4010648632429583	GLI2	1
GO:0021700	developmental maturation	1/35	304/18903	0.43332194845528726	0.4821261269502513	0.402679877853186	IL21	1
GO:0051047	positive regulation of secretion	1/35	304/18903	0.43332194845528726	0.4821261269502513	0.402679877853186	FGA	1
GO:0051607	defense response to virus	1/35	304/18903	0.43332194845528726	0.4821261269502513	0.402679877853186	IL21	1
GO:0046651	lymphocyte proliferation	1/35	305/18903	0.4343883354548068	0.4822154280077197	0.4027544636034771	IL21	1
GO:0140546	defense response to symbiont	1/35	305/18903	0.4343883354548068	0.4822154280077197	0.4027544636034771	IL21	1
GO:0034504	protein localization to nucleus	1/35	306/18903	0.4354527729351316	0.48230216526677094	0.40282690802606214	BAG3	1
GO:0071375	cellular response to peptide hormone stimulus	1/35	306/18903	0.4354527729351316	0.48230216526677094	0.40282690802606214	SOCS3	1
GO:0010720	positive regulation of cell development	1/35	307/18903	0.43651526435564436	0.4823863599320002	0.4028972288313768	FGA	1
GO:0044403	biological process involved in symbiotic interaction	1/35	307/18903	0.43651526435564436	0.4823863599320002	0.4028972288313768	CCL4	1
GO:0007162	negative regulation of cell adhesion	1/35	308/18903	0.4375758131697737	0.48301257932284275	0.4034202578350296	MUC1	1
GO:0055074	calcium ion homeostasis	1/35	309/18903	0.43863442282500664	0.4836352486165237	0.4039403217376197	STC1	1
GO:0042063	gliogenesis	1/35	310/18903	0.43969109676289686	0.4842543835969742	0.4044574337221527	ITGB4	1
GO:0006650	glycerophospholipid metabolic process	1/35	311/18903	0.44074583841907367	0.4843935884488151	0.40457369996370746	SOCS3	1
GO:0022604	regulation of cell morphogenesis	1/35	312/18903	0.4417986512232547	0.4843935884488151	0.40457369996370746	FGA	1
GO:0032943	mononuclear cell proliferation	1/35	312/18903	0.4417986512232547	0.4843935884488151	0.40457369996370746	IL21	1
GO:2001020	regulation of response to DNA damage stimulus	1/35	312/18903	0.4417986512232547	0.4843935884488151	0.40457369996370746	MUC1	1
GO:0019932	second-messenger-mediated signaling	1/35	314/18903	0.44389850396498887	0.48615088116210425	0.40604142049487996	CCL4	1
GO:0007281	germ cell development	1/35	316/18903	0.44599068230794214	0.4878958470885542	0.40749884548565074	TSSK2	1
GO:0016236	macroautophagy	1/35	317/18903	0.4470339020916203	0.4879454868812552	0.407540305478263	BAG3	1
GO:1902105	regulation of leukocyte differentiation	1/35	317/18903	0.4470339020916203	0.4879454868812552	0.407540305478263	GLI2	1
GO:0010948	negative regulation of cell cycle process	1/35	318/18903	0.4480752134779751	0.48853685482882897	0.40803422596832567	MUC1	1
GO:0060326	cell chemotaxis	1/35	319/18903	0.44911461985560597	0.4891248309785998	0.4085253135716215	CCL4	1
GO:0009101	glycoprotein biosynthetic process	1/35	321/18903	0.45118773110992705	0.49029066780612074	0.40949904016526717	HS3ST3B1	1
GO:0009416	response to light stimulus	1/35	321/18903	0.45118773110992705	0.49029066780612074	0.40949904016526717	RGR	1
GO:0008202	steroid metabolic process	1/35	323/18903	0.45325326284685263	0.49144311647918165	0.41046158474636213	NPC1L1	1
GO:0072503	cellular divalent inorganic cation homeostasis	1/35	323/18903	0.45325326284685263	0.49144311647918165	0.41046158474636213	STC1	1
GO:0006605	protein targeting	1/35	325/18903	0.45531124196576067	0.4920380051298497	0.4109584457870664	BAG3	1
GO:0031647	regulation of protein stability	1/35	325/18903	0.45531124196576067	0.4920380051298497	0.4109584457870664	BAG3	1
GO:1901214	regulation of neuron death	1/35	325/18903	0.45531124196576067	0.4920380051298497	0.4109584457870664	CSF3	1
GO:0006913	nucleocytoplasmic transport	1/35	329/18903	0.4594046494844354	0.4953668657064805	0.41373876632034107	BAG3	1
GO:0051169	nuclear transport	1/35	329/18903	0.4594046494844354	0.4953668657064805	0.41373876632034107	BAG3	1
GO:0002440	production of molecular mediator of immune response	1/35	333/18903	0.46346816701488813	0.4991980917847584	0.4169386709987865	IL21	1
GO:0032386	regulation of intracellular transport	1/35	336/18903	0.46649631737332065	0.5013553828473709	0.418740476901905	BAG3	1
GO:0051604	protein maturation	1/35	336/18903	0.46649631737332065	0.5013553828473709	0.418740476901905	FGA	1
GO:0001933	negative regulation of protein phosphorylation	1/35	338/18903	0.468505853782751	0.5023836867591781	0.4195993336832658	SOCS3	1
GO:0006790	sulfur compound metabolic process	1/35	338/18903	0.468505853782751	0.5023836867591781	0.4195993336832658	HS3ST3B1	1
GO:0032496	response to lipopolysaccharide	1/35	339/18903	0.4695078626767779	0.5023836867591781	0.4195993336832658	CSF3	1
GO:0048545	response to steroid hormone	1/35	339/18903	0.4695078626767779	0.5023836867591781	0.4195993336832658	STC1	1
GO:0010506	regulation of autophagy	1/35	344/18903	0.47449044459486023	0.5071602784849981	0.4235888237050464	BAG3	1
GO:0019216	regulation of lipid metabolic process	1/35	347/18903	0.47745814064735614	0.5097751763680287	0.42577283054740106	SERPINA3	1
GO:0070661	leukocyte proliferation	1/35	348/18903	0.47844374988842875	0.5102704333597419	0.4261864775451079	IL21	1
GO:0045765	regulation of angiogenesis	1/35	349/18903	0.4794275531087957	0.510762687298913	0.42659761634265053	MIR126	1
GO:0006936	muscle contraction	1/35	351/18903	0.4813897543305685	0.5122950813224114	0.4278774976925963	STC1	1
GO:1901990	regulation of mitotic cell cycle phase transition	1/35	354/18903	0.4843195911324282	0.5148527827472986	0.43001373308783103	MUC1	1
GO:1901342	regulation of vasculature development	1/35	355/18903	0.48529262549063423	0.5153270225079699	0.4304098261394734	MIR126	1
GO:0072507	divalent inorganic cation homeostasis	1/35	356/18903	0.4862638761973317	0.5157983415628963	0.4308034797683862	STC1	1
GO:0016311	dephosphorylation	1/35	357/18903	0.4872333464261067	0.5162667527678574	0.4311947047119335	TMEM225	1
GO:0009306	protein secretion	1/35	359/18903	0.48916695811686406	0.517096247647146	0.4318875128341249	FGA	1
GO:0002237	response to molecule of bacterial origin	1/35	360/18903	0.49013110589867526	0.517096247647146	0.4318875128341249	CSF3	1
GO:0003002	regionalization	1/35	360/18903	0.49013110589867526	0.517096247647146	0.4318875128341249	GLI2	1
GO:0035592	establishment of protein localization to extracellular region	1/35	360/18903	0.49013110589867526	0.517096247647146	0.4318875128341249	FGA	1
GO:0002831	regulation of response to biotic stimulus	1/35	361/18903	0.49109348584224166	0.5174504417954792	0.432183341764387	IL21	1
GO:0008544	epidermis development	1/35	362/18903	0.4920541010938606	0.5174504417954792	0.432183341764387	GLI2	1
GO:0060271	cilium assembly	1/35	362/18903	0.4920541010938606	0.5174504417954792	0.432183341764387	TEKT4	1
GO:0032956	regulation of actin cytoskeleton organization	1/35	365/18903	0.49492539007861946	0.5199108823811921	0.434238343265316	CSF3	1
GO:0032535	regulation of cellular component size	1/35	367/18903	0.496830816713583	0.5212309738453053	0.43534090593472924	CSF3	1
GO:0070997	neuron death	1/35	368/18903	0.49778090958232635	0.5212309738453053	0.43534090593472924	CSF3	1
GO:0071692	protein localization to extracellular region	1/35	368/18903	0.49778090958232635	0.5212309738453053	0.43534090593472924	FGA	1
GO:0006887	exocytosis	1/35	369/18903	0.4987292596316717	0.5216654715719518	0.43570380576884576	FGA	1
GO:0001818	negative regulation of cytokine production	1/35	371/18903	0.5006207436792514	0.5230844949981922	0.4368889980826576	IL1RL1	1
GO:0051098	regulation of binding	1/35	372/18903	0.5015638838676405	0.5235106493303654	0.4372449293729024	CSF3	1
GO:1901653	cellular response to peptide	1/35	373/18903	0.5025052936169595	0.5239340907861262	0.4375985948229835	SOCS3	1
GO:0002697	regulation of immune effector process	1/35	379/18903	0.5081175850973263	0.5292215103569596	0.44201473688192955	IL21	1
GO:0042326	negative regulation of phosphorylation	1/35	381/18903	0.5099746444973788	0.5305906407642942	0.4431582577043293	SOCS3	1
GO:0030900	forebrain development	1/35	383/18903	0.5118248923148289	0.531949781810736	0.44429343524392556	GLI2	1
GO:1902903	regulation of supramolecular fiber organization	1/35	384/18903	0.5127474694621821	0.5323429141550043	0.444621786012575	CSF3	1
GO:0006644	phospholipid metabolic process	1/35	389/18903	0.5173350083756958	0.5365362016876252	0.44812409052803487	SOCS3	1
GO:0050878	regulation of body fluid levels	1/35	390/18903	0.5182474678499773	0.5369131605479638	0.4484389329299537	FGA	1
GO:0044782	cilium organization	1/35	391/18903	0.5191582515492834	0.5372875873176711	0.4487516604870443	TEKT4	1
GO:0001701	in utero embryonic development	1/35	393/18903	0.5209748035669342	0.5385976299032363	0.4498458301635039	SOCS3	1
GO:0050900	leukocyte migration	1/35	398/18903	0.5254870660272466	0.5426888601633022	0.4532628947225514	CCL4	1
GO:0046486	glycerolipid metabolic process	1/35	399/18903	0.5263845506362194	0.5430422895804035	0.45355808493638267	SOCS3	1
GO:0045786	negative regulation of cell cycle	1/35	405/18903	0.531734930484298	0.5479839431123745	0.457685437364334	MUC1	1
GO:0030099	myeloid cell differentiation	1/35	407/18903	0.5335053072356575	0.5492296741857611	0.4587258929804657	CSF3	1
GO:0043254	regulation of protein-containing complex assembly	1/35	410/18903	0.536148686944445	0.551370573955486	0.4605140085991359	CSF3	1
GO:0018205	peptidyl-lysine modification	1/35	414/18903	0.5396505686207451	0.5538071942403869	0.46254911498282236	MUC1	1
GO:0050678	regulation of epithelial cell proliferation	1/35	414/18903	0.5396505686207451	0.5538071942403869	0.46254911498282236	MIR126	1
GO:0016032	viral process	1/35	421/18903	0.5457171601133284	0.5594458937010851	0.46725865193417504	CCL4	1
GO:0031331	positive regulation of cellular catabolic process	1/35	429/18903	0.5525553309058165	0.5655466795802806	0.47235413126068004	BAG3	1
GO:0022412	cellular process involved in reproduction in multicellular organism	1/35	430/18903	0.5534030392211948	0.5655466795802806	0.47235413126068004	TSSK2	1
GO:0034329	cell junction assembly	1/35	430/18903	0.5534030392211948	0.5655466795802806	0.47235413126068004	ITGB4	1
GO:0042391	regulation of membrane potential	1/35	431/18903	0.5542491873090667	0.5658201515535148	0.4725825396679879	SLC34A1	1
GO:0009410	response to xenobiotic stimulus	1/35	432/18903	0.5550937779567595	0.5660914649027224	0.47280914515607864	SLC34A1	1
GO:0006869	lipid transport	1/35	433/18903	0.5559368139467716	0.5663606292082737	0.47303395572663914	NPC1L1	1
GO:0007409	axonogenesis	1/35	438/18903	0.5601287710820584	0.5700373965850709	0.47610485389087837	GLI2	1
GO:0034470	ncRNA processing	1/35	439/18903	0.5609625372890514	0.5702924755391812	0.47631790013820324	CT45A3	1
GO:0048732	gland development	1/35	441/18903	0.5626254665030277	0.571389103052919	0.4772338219449632	GLI2	1
GO:0042060	wound healing	1/35	442/18903	0.5634546349935703	0.5716375861241823	0.47744135919961855	FGA	1
GO:0002683	negative regulation of immune system process	1/35	449/18903	0.5692162082693459	0.5762872170677229	0.4813248094333797	IL1RL1	1
GO:0072594	establishment of protein localization to organelle	1/35	449/18903	0.5692162082693459	0.5762872170677229	0.4813248094333797	BAG3	1
GO:0009314	response to radiation	1/35	452/18903	0.5716627784684272	0.5780144553377042	0.48276742798628625	RGR	1
GO:1901987	regulation of cell cycle phase transition	1/35	453/18903	0.5724752982642978	0.5780144553377042	0.48276742798628625	MUC1	1
GO:0007015	actin filament organization	1/35	454/18903	0.5732863207337149	0.5780144553377042	0.48276742798628625	CSF3	1
GO:0051090	regulation of DNA-binding transcription factor activity	1/35	454/18903	0.5732863207337149	0.5780144553377042	0.48276742798628625	CSF3	1
GO:0003012	muscle system process	1/35	455/18903	0.5740958485549692	0.5782345415929555	0.48295124774096826	STC1	1
GO:0023061	signal release	1/35	470/18903	0.5860612151820253	0.5896788770041366	0.4925097498172533	FGA	1
GO:0044772	mitotic cell cycle phase transition	1/35	473/18903	0.5884147901055199	0.591438504340389	0.49397942026492503	MUC1	1
GO:0016570	histone modification	1/35	474/18903	0.58919642235437	0.5916161201874475	0.49412776801793057	MUC1	1
GO:0050673	epithelial cell proliferation	1/35	481/18903	0.594627615059828	0.5964572384907812	0.4981711517262366	MIR126	1
GO:0010876	lipid localization	1/35	483/18903	0.5961665293913299	0.5973881821154924	0.49894869155270927	NPC1L1	1
GO:0061564	axon development	1/35	490/18903	0.6015081652257281	0.6021238337674125	0.5029039877338416	GLI2	1
GO:0044089	positive regulation of cellular component biogenesis	1/35	498/18903	0.6075288651051689	0.6075288651051689	0.5074183611254022	CSF3	1
